FILTRO,AGR_FECHA,Y,var1_max_sal,var2_sow_m1,var_3_u3m,var4_mprm_u12m,FILLER
SIN_FILTRO,TRAINyTEST,0,0.0,0.0,0.0,0.0,
SIN_FILTRO,TRAINyTEST,0,27.21,0.117413869,0.0,0.0,
SIN_FILTRO,OOT,0,12825.0,0.287419952,0.209550733,0.0,
SIN_FILTRO,TRAINyTEST,0,35000.79,0.288198492,0.969488906,0.0,
SIN_FILTRO,TRAINyTEST,0,25857.02,0.422372696,0.664974319,0.0,
SIN_FILTRO,OOT,0,19147.61,0.655779023,0.332779846,37834.99667,
SIN_FILTRO,TRAINyTEST,0,38102.83,0.481687662,0.954675607,0.0,
SIN_FILTRO,TRAINyTEST,0,40837.15,0.617681502,0.916187527,0.0,
SIN_FILTRO,TRAINyTEST,0,49738.25,0.402645242,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,55000.0,0.402966274,0.99445276,0.0,
SIN_FILTRO,OOT,0,55000.0,0.781713592,0.992255283,0.0,
SIN_FILTRO,TRAINyTEST,0,0.0,0.0,0.0,0.0,
SIN_FILTRO,OOT,0,28206.11,1.0,0.697256776,0.0,
FILTRO,TRAINyTEST,1,55000.0,0.69888148,0.994015444,0.0,TRAIN_MODELO
SIN_FILTRO,OOT,1,0.0,0.0,0.0,0.0,
FILTRO,OOT,0,1339.03,0.599991934,0.017470259,0.0,
SIN_FILTRO,TRAINyTEST,0,10514.8,0.179856137,0.25784888,0.0,
SIN_FILTRO,TRAINyTEST,0,20380.18,0.428250316,0.438025407,0.0,
SIN_FILTRO,TRAINyTEST,0,13126.66,0.0,0.277314465,0.0,
FILTRO,TRAINyTEST,0,25392.21,0.0,0.803939292,0.0,
SIN_FILTRO,TRAINyTEST,0,33509.55,0.261139904,0.994286846,834.5733333,
SIN_FILTRO,TRAINyTEST,0,55000.0,0.313199142,0.970035605,0.0,
SIN_FILTRO,TRAINyTEST,0,39937.23,0.348587483,0.671564321,0.0,
FILTRO,OOT,0,55000.0,0.715948376,1.0,0.0,OOT2_MODELO
SIN_FILTRO,OOT,0,32333.92,0.473557601,0.54746875,0.0,
SIN_FILTRO,OOT,0,20436.61,0.0,1.0,0.0,
SIN_FILTRO,OOT,0,24966.92,0.948208841,0.262759503,1049.1075,
SIN_FILTRO,TRAINyTEST,0,0.0,0.0,0.0,0.0,
SIN_FILTRO,OOT,0,11165.35,1.0,1.0,0.0,
SIN_FILTRO,OOT,0,34545.12,1.0,1.0,0.0,
FILTRO,OOT,0,55000.0,0.69631852,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,55000.0,0.650818766,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,31221.0,0.0,1.0,0.0,
SIN_FILTRO,OOT,0,22444.02,1.0,0.498525153,0.0,
FILTRO,OOT,0,29482.81,0.511178372,0.455024942,0.0,
SIN_FILTRO,TRAINyTEST,1,11127.59,0.0,0.681639115,12176.1725,
FILTRO,TRAINyTEST,0,8597.67,1.0,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,27724.49,0.326282869,0.621491316,156.41,
FILTRO,OOT,0,14821.86,0.527645247,0.301801812,0.0,
SIN_FILTRO,TRAINyTEST,0,31866.18,0.295364081,1.0,0.0,
SIN_FILTRO,OOT,0,5280.11,0.851072601,0.081994403,17.31333333,
SIN_FILTRO,TRAINyTEST,0,38698.11,0.711644576,0.828532467,139.215,
SIN_FILTRO,OOT,0,26082.71,0.889744531,0.6584286,0.0,
SIN_FILTRO,TRAINyTEST,0,0.0,0.0,0.0,1839.448333,
SIN_FILTRO,TRAINyTEST,0,8000.0,0.954146149,0.475762243,0.0,
SIN_FILTRO,TRAINyTEST,0,13000.0,0.982785446,0.943702036,0.0,
SIN_FILTRO,OOT,0,0.0,0.855893045,0.0,0.0,
SIN_FILTRO,TRAINyTEST,0,9777.75,1.0,0.142415852,52237.05583,
SIN_FILTRO,OOT,0,25729.6,1.0,0.384161789,0.0,
SIN_FILTRO,TRAINyTEST,0,31832.25,0.0,0.771724153,0.0,
SIN_FILTRO,OOT,0,29138.71,0.09360835,0.821205434,0.0,
SIN_FILTRO,TRAINyTEST,0,5597.87,1.0,0.994145978,0.0,
SIN_FILTRO,TRAINyTEST,0,5950.15,0.203741409,0.194677529,44.97916667,
SIN_FILTRO,OOT,0,9607.74,0.367115901,0.538558169,0.0,
SIN_FILTRO,TRAINyTEST,0,39517.82,1.0,0.671745146,0.0,
SIN_FILTRO,TRAINyTEST,0,15391.61,0.085613032,0.885122051,22.705,
SIN_FILTRO,TRAINyTEST,0,20932.51,0.950291811,0.951478768,0.0,
SIN_FILTRO,TRAINyTEST,0,9560.29,0.225100004,0.28151815,0.0,
SIN_FILTRO,OOT,0,20000.0,0.383107818,0.47396577,0.0,
SIN_FILTRO,TRAINyTEST,0,5389.79,0.996938483,0.199205079,0.0,
SIN_FILTRO,TRAINyTEST,0,47070.43,0.494370324,0.84622859,0.0,
SIN_FILTRO,OOT,0,43503.28,0.699246523,0.662318366,0.0,
FILTRO,TRAINyTEST,0,24963.6,0.583375298,0.396704235,0.0,
SIN_FILTRO,OOT,0,55000.0,0.806102978,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,1376.66,0.0,1.0,0.0,
SIN_FILTRO,OOT,0,106.38,0.0,0.0,0.0,
SIN_FILTRO,OOT,0,37036.75,0.587014181,1.0,0.0,
FILTRO,OOT,0,55.9,1.0,0.000565649,0.0,
SIN_FILTRO,TRAINyTEST,0,24600.46,0.204482016,1.0,0.0,
SIN_FILTRO,OOT,0,39273.53,0.447570993,0.73095206,0.0,
FILTRO,TRAINyTEST,0,51752.57,0.0,1.0,0.0,
FILTRO,TRAINyTEST,0,55000.0,0.209617495,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,0.0,1.0,0.0,0.0,
SIN_FILTRO,TRAINyTEST,0,55000.0,0.578810055,0.733055702,0.0,
SIN_FILTRO,TRAINyTEST,0,55000.0,0.588990071,0.964510072,0.0,
SIN_FILTRO,OOT,0,55000.0,0.5693563,0.891331432,0.0,
SIN_FILTRO,TRAINyTEST,0,5906.94,0.011673855,0.275996646,0.0,
SIN_FILTRO,TRAINyTEST,0,0.0,1.0,0.0,0.0,
SIN_FILTRO,OOT,0,29936.41,1.0,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,37983.76,0.596021076,1.0,0.0,
SIN_FILTRO,OOT,0,0.0,0.0,0.0,0.0,
SIN_FILTRO,TRAINyTEST,0,23590.88,0.393450012,0.575822381,0.0,
SIN_FILTRO,OOT,0,18085.33,0.300747277,0.666670089,0.0,
FILTRO,OOT,0,51448.86,0.645977883,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,11878.52,1.0,1.0,0.0,
FILTRO,OOT,0,24717.32,0.688404696,0.308186854,0.0,OOT2_MODELO
SIN_FILTRO,TRAINyTEST,0,5733.51,0.156319739,0.332418255,0.0,
SIN_FILTRO,TRAINyTEST,0,19497.37,0.884647712,0.784589054,0.0,
SIN_FILTRO,OOT,0,14684.91,1.0,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,44792.32,0.581333833,0.891193632,173.5633333,
SIN_FILTRO,TRAINyTEST,0,55000.0,0.838559306,0.915341442,0.0,
SIN_FILTRO,OOT,0,26746.79,0.690097673,0.917968757,0.0,
SIN_FILTRO,OOT,0,41192.33,0.50966096,0.514068061,0.0,
SIN_FILTRO,TRAINyTEST,0,47580.99,0.435917644,0.975998374,0.0,
SIN_FILTRO,TRAINyTEST,0,34475.0,0.0,1.0,0.0,
SIN_FILTRO,OOT,0,44450.6,0.262408023,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,32134.76,0.250655809,0.822993988,1347.755,
SIN_FILTRO,TRAINyTEST,0,17447.8,0.550671414,0.309939476,0.0,
SIN_FILTRO,OOT,0,34000.0,0.0,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,25014.42,0.055607296,0.432246334,0.0,
SIN_FILTRO,TRAINyTEST,0,0.0,0.0,0.0,383.1366667,
SIN_FILTRO,TRAINyTEST,0,14345.8,1.0,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,20140.32,0.620488963,0.40050343,0.0,
FILTRO,OOT,0,30561.16,0.453743437,0.547997658,0.0,
SIN_FILTRO,TRAINyTEST,0,12222.88,0.0,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,33302.5,0.225052558,1.0,0.0,
FILTRO,TRAINyTEST,0,23598.33,0.416846775,0.777642783,6467.446667,
SIN_FILTRO,TRAINyTEST,1,29038.64,0.0,0.388175963,0.0,
FILTRO,OOT,0,42402.73,0.424127832,0.645369224,0.0,
SIN_FILTRO,OOT,0,0.0,1.0,0.0,371.855,
SIN_FILTRO,TRAINyTEST,0,55000.0,0.800920739,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,15423.44,0.0,0.90175794,0.0,
SIN_FILTRO,TRAINyTEST,0,33804.9,0.522470923,1.0,0.0,
SIN_FILTRO,OOT,0,18792.51,0.196846738,1.0,0.0,
SIN_FILTRO,OOT,0,15361.48,0.24080494,0.662395001,0.0,
SIN_FILTRO,OOT,0,14496.88,1.0,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,35202.48,0.595616493,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,9919.96,0.0,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,6427.34,0.751311828,1.0,0.0,
FILTRO,OOT,0,38547.0,0.291346921,0.552880831,0.0,
SIN_FILTRO,OOT,0,12281.49,0.0,0.0,3304.283333,
SIN_FILTRO,TRAINyTEST,0,3937.72,1.0,0.136798029,0.0,
SIN_FILTRO,TRAINyTEST,0,19829.5,1.0,0.442668367,0.0,
SIN_FILTRO,TRAINyTEST,0,31300.0,1.0,0.737966608,0.0,
SIN_FILTRO,OOT,0,29715.0,0.0,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,32874.35,0.741329999,0.953298613,0.0,
FILTRO,TRAINyTEST,0,34668.85,0.0,0.309682212,0.0,
SIN_FILTRO,OOT,0,45563.3,0.594802566,0.932371451,0.0,
SIN_FILTRO,TRAINyTEST,0,2632.61,0.922198528,0.088423874,0.0,
SIN_FILTRO,TRAINyTEST,0,50001.53,0.0,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,37513.71,0.558536297,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,46381.58,0.0,1.0,0.0,
SIN_FILTRO,OOT,0,29914.14,0.060297789,1.0,0.0,
SIN_FILTRO,OOT,1,55000.0,0.623190599,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,46579.39,0.3395765,1.0,0.0,
SIN_FILTRO,OOT,0,55000.0,0.622583091,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,14259.0,0.426978536,0.436485633,0.0,
SIN_FILTRO,OOT,0,28629.31,0.105703332,1.0,1929.308333,
SIN_FILTRO,TRAINyTEST,0,33352.91,0.580295657,0.938658905,0.0,
SIN_FILTRO,TRAINyTEST,0,3389.03,0.812080093,0.073732183,0.0,
SIN_FILTRO,OOT,0,41668.29,0.635684964,0.679238267,0.0,
SIN_FILTRO,OOT,0,0.0,0.0,0.0,0.0,
SIN_FILTRO,TRAINyTEST,0,51845.65,0.352073285,0.817157569,0.0,
SIN_FILTRO,TRAINyTEST,0,14712.54,0.291549952,0.739618172,0.0,
SIN_FILTRO,OOT,0,31380.22,0.919644279,0.950906222,0.0,
SIN_FILTRO,OOT,0,36084.43,0.963997976,0.879431944,0.0,
SIN_FILTRO,TRAINyTEST,0,26410.32,0.255563856,0.529304797,0.0,
SIN_FILTRO,TRAINyTEST,0,6920.22,0.652207407,0.628988762,0.0,
SIN_FILTRO,TRAINyTEST,0,0.0,0.0,0.0,0.0,
SIN_FILTRO,OOT,0,4000.05,0.0,0.0,0.0,
SIN_FILTRO,TRAINyTEST,0,0.0,0.0,0.0,0.0,
SIN_FILTRO,TRAINyTEST,0,0.0,0.0,0.0,0.0,
SIN_FILTRO,TRAINyTEST,0,55000.0,0.790865721,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,17374.87,0.727530834,0.28226613,0.0,
SIN_FILTRO,TRAINyTEST,0,55000.0,0.510136667,0.954254742,114.8608333,
SIN_FILTRO,OOT,0,55000.0,0.599976124,0.943860248,0.0,
SIN_FILTRO,TRAINyTEST,0,6801.33,0.0,1.0,3384.180833,
SIN_FILTRO,TRAINyTEST,0,32000.0,0.687338271,1.0,0.0,
SIN_FILTRO,OOT,0,37150.49,0.768357276,1.0,0.0,
SIN_FILTRO,OOT,0,38652.2,0.803455081,1.0,0.0,
SIN_FILTRO,TRAINyTEST,1,1347.86,0.192653725,0.150455287,0.0,
SIN_FILTRO,TRAINyTEST,0,17603.84,0.488232408,0.499764973,0.0,
SIN_FILTRO,TRAINyTEST,0,29715.33,0.678363872,0.501875332,0.0,
SIN_FILTRO,TRAINyTEST,0,47863.74,0.521958458,0.717563958,0.0,
SIN_FILTRO,TRAINyTEST,0,42674.91,0.44140849,1.0,0.0,
SIN_FILTRO,OOT,0,55000.0,0.620029657,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,55000.0,0.402384678,0.964299288,0.0,
SIN_FILTRO,TRAINyTEST,0,55000.0,0.536383361,0.974333703,222.4333333,
SIN_FILTRO,OOT,0,55000.0,0.629068369,0.974333703,222.4333333,
SIN_FILTRO,OOT,0,23261.0,0.401133335,0.415174442,0.0,
SIN_FILTRO,TRAINyTEST,0,15008.85,0.480112079,0.473092646,0.0,
SIN_FILTRO,OOT,0,46943.76,0.814984295,0.836427443,67.1625,
SIN_FILTRO,OOT,0,970.36,0.0,1.0,0.0,
SIN_FILTRO,OOT,0,41957.11,0.792007045,1.0,22600.82333,
SIN_FILTRO,TRAINyTEST,0,21380.21,0.459934192,0.490399056,1583.975,
SIN_FILTRO,TRAINyTEST,0,23829.18,0.562464472,0.539566196,1583.975,
SIN_FILTRO,TRAINyTEST,0,25510.79,0.629380256,0.588253408,431.9775,
FILTRO,OOT,0,26573.35,0.642948582,0.63442058,0.0,
SIN_FILTRO,TRAINyTEST,0,0.0,1.0,0.0,0.0,
SIN_FILTRO,OOT,0,1163.54,0.0,1.0,0.0,
FILTRO,TRAINyTEST,0,27366.91,0.0,1.0,0.0,
SIN_FILTRO,OOT,0,31357.05,0.817953722,1.0,0.0,
SIN_FILTRO,OOT,0,12243.0,0.447258439,0.470543644,0.0,
SIN_FILTRO,TRAINyTEST,0,3016.03,1.0,0.347491583,0.0,
SIN_FILTRO,TRAINyTEST,0,41570.12,1.0,0.781995531,0.0,
SIN_FILTRO,TRAINyTEST,0,42781.51,0.58378338,0.795850891,0.0,
SIN_FILTRO,TRAINyTEST,0,19107.77,1.0,0.375125134,36705.01083,
SIN_FILTRO,TRAINyTEST,0,55000.0,1.0,0.667631175,19476.22167,
SIN_FILTRO,TRAINyTEST,0,55000.0,1.0,0.667413375,13319.11583,
SIN_FILTRO,TRAINyTEST,0,55000.0,0.49569943,1.0,0.0,
SIN_FILTRO,OOT,0,55000.0,0.522738735,0.998232003,0.0,
SIN_FILTRO,TRAINyTEST,0,1359.86,0.861522775,0.018306043,0.0,
SIN_FILTRO,TRAINyTEST,0,25395.34,0.279689883,0.881372492,0.0,
SIN_FILTRO,OOT,0,33253.87,0.35602206,0.830267244,0.0,
SIN_FILTRO,OOT,0,12894.88,0.403441884,0.797509342,0.0,
SIN_FILTRO,TRAINyTEST,0,55000.0,0.450513567,1.0,0.0,
SIN_FILTRO,OOT,0,55000.0,0.728386108,0.934027388,0.0,
SIN_FILTRO,TRAINyTEST,0,21299.83,0.231052871,0.520057874,0.0,
SIN_FILTRO,OOT,0,41365.45,0.557185169,0.912333784,0.0,
SIN_FILTRO,TRAINyTEST,0,23873.67,0.132518572,0.994147463,0.0,
SIN_FILTRO,TRAINyTEST,0,23535.98,0.639287649,0.776712661,0.0,
SIN_FILTRO,TRAINyTEST,0,22414.95,0.635424283,0.785272447,0.0,
SIN_FILTRO,OOT,0,26431.69,0.852523208,0.89653204,9.749166667,
FILTRO,OOT,0,55000.0,0.850693357,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,3199.51,0.954559944,0.102821998,0.0,
SIN_FILTRO,OOT,0,36367.92,0.994115455,0.564298814,0.0,
FILTRO,OOT,0,14018.39,0.966952938,0.018332481,0.0,
FILTRO,OOT,0,6887.51,0.0,0.534132823,45.35,
FILTRO,OOT,0,17820.58,0.631681182,0.353887859,0.0,
SIN_FILTRO,TRAINyTEST,0,32035.5,0.619517904,0.506061665,0.0,
SIN_FILTRO,OOT,0,55000.0,0.682910463,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,49095.53,0.598779001,0.990709431,0.0,
SIN_FILTRO,TRAINyTEST,0,51469.32,0.738267742,1.0,0.0,
SIN_FILTRO,OOT,0,55000.0,0.842730647,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,55000.0,0.456229325,0.904685966,0.0,
SIN_FILTRO,TRAINyTEST,0,55000.0,0.640254046,0.903902204,0.0,
SIN_FILTRO,TRAINyTEST,0,7891.89,1.0,1.0,0.0,
SIN_FILTRO,OOT,0,36793.27,0.69425866,1.0,0.0,
SIN_FILTRO,OOT,0,35561.07,0.594334827,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,15880.63,0.0,0.934912068,0.0,
SIN_FILTRO,TRAINyTEST,1,23248.56,0.038901464,1.0,20061.39583,
SIN_FILTRO,TRAINyTEST,0,0.0,0.0,0.0,0.0,
SIN_FILTRO,OOT,0,16000.0,0.957278911,1.0,0.0,
SIN_FILTRO,OOT,0,24073.35,0.79205355,0.453039074,0.0,
SIN_FILTRO,TRAINyTEST,0,11981.1,1.0,1.0,0.0,
SIN_FILTRO,OOT,0,25817.24,0.822546101,0.981787747,0.0,
SIN_FILTRO,TRAINyTEST,0,12192.0,0.0,0.335416116,0.0,
FILTRO,OOT,0,20163.92,0.0,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,20067.85,0.252367414,0.483982558,0.0,
SIN_FILTRO,OOT,0,34408.23,0.453492721,0.785768663,0.0,
SIN_FILTRO,TRAINyTEST,0,47180.76,0.480576796,0.954286292,0.0,
SIN_FILTRO,TRAINyTEST,0,4649.24,1.0,1.0,3338.368333,
SIN_FILTRO,TRAINyTEST,1,29850.0,0.824785455,1.0,2605.333333,
SIN_FILTRO,TRAINyTEST,0,30044.31,0.69956676,0.597534549,0.0,
SIN_FILTRO,OOT,0,28058.42,0.474116185,0.761889838,0.0,
SIN_FILTRO,OOT,0,27989.33,0.0,1.0,4107.853333,
SIN_FILTRO,TRAINyTEST,0,0.0,0.0,0.0,0.0,
FILTRO,OOT,0,13895.28,0.0,0.893690263,0.0,
FILTRO,OOT,0,55000.0,0.709291143,0.93882762,0.0,
SIN_FILTRO,TRAINyTEST,0,15581.78,0.125529374,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,46998.38,0.497872064,1.0,0.0,
SIN_FILTRO,OOT,0,24207.37,0.277703055,0.415994768,0.0,
SIN_FILTRO,TRAINyTEST,1,33386.52,0.717482065,0.643678484,0.0,
FILTRO,TRAINyTEST,0,55000.0,0.615008771,1.0,0.0,
SIN_FILTRO,OOT,0,55000.0,0.755088843,1.0,0.0,
SIN_FILTRO,OOT,0,4998.93,0.0,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,26666.38,0.717971696,0.467933516,0.0,
SIN_FILTRO,TRAINyTEST,0,41226.1,0.419840932,0.863009216,0.0,
SIN_FILTRO,TRAINyTEST,0,31060.38,0.797408429,0.999095026,0.0,
FILTRO,OOT,0,55000.0,0.650024771,1.0,0.0,
FILTRO,TRAINyTEST,0,3582.56,0.865010946,0.134062021,0.0,
FILTRO,OOT,0,19058.73,0.0,0.87663872,0.0,
SIN_FILTRO,TRAINyTEST,0,0.0,0.0,0.0,0.0,
FILTRO,OOT,0,35080.0,0.393721608,0.301796065,20348.32333,
SIN_FILTRO,OOT,0,55000.0,0.088399817,1.0,0.0,
SIN_FILTRO,OOT,0,22591.33,0.376651004,0.591469409,0.0,
SIN_FILTRO,TRAINyTEST,1,6177.99,0.468636995,0.509747019,817.1975,
FILTRO,TRAINyTEST,0,31028.56,0.0,0.439010559,0.0,
FILTRO,TRAINyTEST,0,23076.8,0.0,1.0,0.0,TRAIN_MODELO
SIN_FILTRO,OOT,0,55000.0,0.605570511,0.981436635,0.0,
SIN_FILTRO,TRAINyTEST,0,0.0,0.0,0.0,0.0,
SIN_FILTRO,TRAINyTEST,0,25000.0,1.0,0.5,0.0,
SIN_FILTRO,TRAINyTEST,0,55000.0,0.782882387,0.486077578,0.0,
FILTRO,TRAINyTEST,0,0.0,0.0,0.0,0.0,
SIN_FILTRO,TRAINyTEST,0,46673.49,0.500519661,0.864328311,1029.896667,
SIN_FILTRO,TRAINyTEST,0,53533.64,0.660201002,0.996365342,0.0,
SIN_FILTRO,OOT,0,49873.59,0.690358521,0.99697746,0.0,
SIN_FILTRO,TRAINyTEST,0,32490.93,0.779102023,0.94069218,0.0,
SIN_FILTRO,OOT,0,37997.36,0.821018431,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,0.0,0.0,0.0,1294.574167,
SIN_FILTRO,TRAINyTEST,0,30000.0,1.0,0.5,0.0,
SIN_FILTRO,OOT,0,55000.0,0.659571594,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,35696.97,0.469372265,0.932771534,0.0,
SIN_FILTRO,OOT,0,27285.33,0.402294818,0.850397533,0.0,
SIN_FILTRO,TRAINyTEST,0,29578.21,0.420944031,0.668389093,1116.655833,
SIN_FILTRO,OOT,0,24966.38,0.787427394,0.770859715,1392.136667,
SIN_FILTRO,TRAINyTEST,0,3896.12,0.0,0.03426516,0.0,
SIN_FILTRO,OOT,0,0.0,0.0,0.0,0.0,
FILTRO,OOT,0,42682.9,0.451819844,0.584112494,0.0,
SIN_FILTRO,TRAINyTEST,0,6857.0,0.977527356,0.972505917,0.0,
SIN_FILTRO,TRAINyTEST,0,9508.83,0.972222222,0.0,0.0,
SIN_FILTRO,OOT,0,24285.93,0.755350285,0.679268319,0.0,
SIN_FILTRO,OOT,0,23327.12,0.065788137,1.0,0.0,
FILTRO,TRAINyTEST,0,31249.0,0.0,1.0,16389.36583,
SIN_FILTRO,OOT,0,55000.0,0.53618298,1.0,6905.634167,
SIN_FILTRO,TRAINyTEST,0,9170.78,1.0,0.67347802,0.0,
SIN_FILTRO,TRAINyTEST,0,43484.0,0.428737863,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,52927.44,0.610182929,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,55000.0,0.654799057,0.97748816,0.0,
FILTRO,OOT,0,3341.23,0.0,0.727604756,0.0,
SIN_FILTRO,TRAINyTEST,0,6356.72,0.0,0.360783146,0.0,
FILTRO,TRAINyTEST,0,13617.5,0.139976258,0.747925887,0.0,
SIN_FILTRO,OOT,0,27258.95,0.105744236,0.920146462,0.0,
SIN_FILTRO,TRAINyTEST,0,22672.66,0.744537831,0.802840338,0.0,
SIN_FILTRO,OOT,1,20123.11,0.420942115,0.87144873,938.0716667,
SIN_FILTRO,TRAINyTEST,0,7444.51,1.0,1.0,4110.868333,
SIN_FILTRO,TRAINyTEST,0,26184.19,0.330836254,0.583128393,429.7266667,
SIN_FILTRO,OOT,0,28449.99,1.0,0.530678505,243.8458333,
SIN_FILTRO,OOT,0,0.0,0.631147149,0.0,0.0,
SIN_FILTRO,TRAINyTEST,0,49611.96,0.0,0.882784547,0.0,
SIN_FILTRO,TRAINyTEST,0,21093.98,0.38378371,0.477057294,0.0,
SIN_FILTRO,OOT,0,0.0,0.0,0.0,0.0,
FILTRO,OOT,0,23575.1,0.502147542,0.291018965,0.0,
SIN_FILTRO,TRAINyTEST,0,23822.85,0.20398771,0.966363946,402.5583333,
SIN_FILTRO,TRAINyTEST,0,20811.68,0.55508432,0.568909371,0.0,
SIN_FILTRO,OOT,0,0.0,0.484157818,0.0,0.0,
SIN_FILTRO,TRAINyTEST,0,29490.87,0.466405423,0.969919762,0.0,
SIN_FILTRO,TRAINyTEST,0,28684.12,0.386587325,0.974156136,0.0,
SIN_FILTRO,TRAINyTEST,0,31992.64,0.508118785,0.997520811,0.0,
SIN_FILTRO,OOT,0,37646.0,0.512759618,1.0,0.0,
FILTRO,TRAINyTEST,0,14757.55,0.122149666,0.500333223,0.0,
SIN_FILTRO,OOT,0,6226.22,0.728872642,0.113793915,77.11083333,
SIN_FILTRO,OOT,0,0.0,1.0,0.0,0.0,
SIN_FILTRO,TRAINyTEST,0,49904.2,0.973013264,0.677966266,0.0,
FILTRO,OOT,0,8663.1,0.0,0.167471825,0.0,
SIN_FILTRO,TRAINyTEST,1,28455.12,0.580794673,0.889456644,25670.15417,
SIN_FILTRO,TRAINyTEST,1,35397.22,0.80831649,1.0,11330.02167,
SIN_FILTRO,OOT,1,23248.04,0.564949354,0.429332616,192.8641667,
SIN_FILTRO,TRAINyTEST,0,12101.36,1.0,1.0,85.05833333,
SIN_FILTRO,TRAINyTEST,0,609.05,0.835201668,0.0,0.0,
SIN_FILTRO,OOT,0,5948.02,0.0,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,21803.66,0.0,0.91843723,0.0,
FILTRO,OOT,0,30107.47,0.0,1.0,0.0,
SIN_FILTRO,OOT,0,33391.31,0.245603076,0.645880355,0.0,
FILTRO,OOT,0,55000.0,0.675002522,0.956972511,813.265,
SIN_FILTRO,OOT,0,0.0,0.0,0.0,0.0,
FILTRO,TRAINyTEST,0,5009.86,0.435898622,0.168947699,0.0,
SIN_FILTRO,TRAINyTEST,0,29881.83,0.0,1.0,0.0,
SIN_FILTRO,OOT,0,0.0,0.0,0.0,0.0,
SIN_FILTRO,OOT,0,38894.91,0.632102,0.742962596,661.7,
SIN_FILTRO,TRAINyTEST,0,53073.39,0.578338062,1.0,0.0,
FILTRO,OOT,0,48967.06,0.820255404,0.834172533,0.0,
SIN_FILTRO,OOT,0,33583.15,0.414244248,0.585556602,0.0,
SIN_FILTRO,OOT,0,28515.42,0.647177678,1.0,0.0,
SIN_FILTRO,OOT,0,22472.33,0.910304484,0.496529017,0.0,
SIN_FILTRO,TRAINyTEST,0,55000.0,0.797252783,0.528606957,0.0,
SIN_FILTRO,TRAINyTEST,0,13728.88,0.743080873,0.614809403,0.0,
FILTRO,OOT,0,0.0,0.0,0.0,0.0,
FILTRO,OOT,0,39512.49,1.0,1.0,0.0,
SIN_FILTRO,OOT,0,55000.0,0.645328203,1.0,0.0,
SIN_FILTRO,OOT,0,17808.48,0.808816841,0.400610819,0.0,
SIN_FILTRO,TRAINyTEST,0,39752.22,0.416075104,0.693336956,0.0,
SIN_FILTRO,TRAINyTEST,0,2735.23,0.841308308,0.067412,0.0,
SIN_FILTRO,TRAINyTEST,0,34893.41,0.939056836,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,36381.54,0.529359098,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,24426.17,0.742780612,0.922329134,0.0,
SIN_FILTRO,OOT,0,27414.91,0.417698143,0.514519396,0.0,
SIN_FILTRO,TRAINyTEST,0,55000.0,0.689463571,1.0,0.0,
SIN_FILTRO,OOT,0,0.0,0.0,0.0,0.0,
FILTRO,OOT,0,55000.0,0.877663595,0.94955632,0.0,
SIN_FILTRO,TRAINyTEST,0,51785.18,0.533500429,0.984516394,0.0,
SIN_FILTRO,TRAINyTEST,0,15010.0,0.0,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,19975.24,0.112618174,1.0,0.0,
SIN_FILTRO,OOT,0,17630.08,0.232471224,1.0,0.0,
SIN_FILTRO,TRAINyTEST,0,19140.87,0.630048787,0.589731731,0.0,
